,Modeltype,Scoretype,Datatype,Mean absolute error (mae),Mean squared error (mse),Standard Diviation (SD),Pearson correlation coefficient (r),90% Confidence interval,Coefficient of determination (r²),Spearman correlation coefficient,add. information,System
876,SVR,delta G,all,12.332216429270343,156.08752617328258,1.2102985001381674,0.096083,[-0.482 ~ 0.616],-52.13113,0.381818,X-GRADE,005-Cath-D
877,SVR,Affinity Data Value,all,287.6807994574352,82929.60200690418,13.169100437586003,0.155135,[-0.434 ~ 0.652],-28227.671214,0.406061,X-GRADE,005-Cath-D
878,SVR,pKd pKi pIC50,all,17.912216516737107,324.0845335810754,0.1528363837412502,-0.526596,[-0.836 ~ 0.036],-109.316166,-0.454545,X-GRADE,005-Cath-D
879,DecisionTree,delta G,all,18.604072229724068,390.464363954856,6.576803973301059,0.081581,[-0.493 ~ 0.607],-131.911408,-0.006155,X-GRADE,005-Cath-D
880,DecisionTree,Affinity Data Value,all,2840.4822,13740538.991408,2381.5933325402134,-0.025738,[-0.57 ~ 0.534],-4677184.807053,-0.386445,X-GRADE,005-Cath-D
881,DecisionTree,pKd pKi pIC50,all,18.716200000000004,355.36764600000004,0.9901939204014536,-0.33975,[-0.751 ~ 0.262],-119.964724,-0.116937,X-GRADE,005-Cath-D
882,RandomForest,delta G,all,16.589706449199777,278.6800189121456,0.6513704849139231,-0.044604,[-0.583 ~ 0.521],-93.860779,0.006061,X-GRADE,005-Cath-D
883,RandomForest,Affinity Data Value,all,10312.76411,129233803.00575359,4783.978375230007,0.350781,[-0.25 ~ 0.757],-43990304.590483,0.175758,X-GRADE,005-Cath-D
884,RandomForest,pKd pKi pIC50,all,18.307030000000005,338.5741292430001,0.2432618632256202,-0.515442,[-0.831 ~ 0.052],-114.248326,-0.587879,X-GRADE,005-Cath-D
885,XGBoost,delta G,all,17.102861569213868,300.0989074563754,2.3084263801574707,0.085373,[-0.49 ~ 0.609],-101.151622,0.175758,X-GRADE,005-Cath-D
886,XGBoost,Affinity Data Value,all,96958.672746875,14190160641.394993,69204.796875,0.534465,[-0.025 ~ 0.839],-4830233950.756604,0.612121,X-GRADE,005-Cath-D
887,XGBoost,pKd pKi pIC50,all,18.159404303741454,333.4078528108377,0.469268798828125,-0.302052,[-0.732 ~ 0.3],-112.48976,-0.127273,X-GRADE,005-Cath-D
888,linearRegression,delta G,ki,12.41248684228091,158.92421283138492,1.39370533258836,0.005402,[-0.549 ~ 0.556],-53.096719,-0.090909,X-GRADE,005-Cath-D
889,linearRegression,Affinity Data Value,ki,24777.03881877604,919227992.3713871,22502.135706322457,0.460035,[-0.124 ~ 0.807],-312898941.468973,0.563636,X-GRADE,005-Cath-D
890,linearRegression,pKd pKi pIC50,ki,16.540108428642135,276.477465154279,0.3544045297768681,0.132607,[-0.453 ~ 0.638],-93.111044,0.187879,X-GRADE,005-Cath-D
891,Ridge,delta G,ki,12.40443842721893,158.1886154010268,1.2953128839834365,0.066908,[-0.504 ~ 0.597],-52.846326,0.151515,X-GRADE,005-Cath-D
892,Ridge,Affinity Data Value,ki,15746.718504061335,359012920.3654738,17697.295521009273,0.36734,[-0.232 ~ 0.765],-122205549.796226,0.381818,X-GRADE,005-Cath-D
893,Ridge,pKd pKi pIC50,ki,16.6882634418249,281.4471879272445,0.3309396991595072,0.086604,[-0.489 ~ 0.61],-94.802704,0.066667,X-GRADE,005-Cath-D
894,Lasso,delta G,ki,12.61969581290651,162.9690924162034,1.275820327152447,0.195067,[-0.4 ~ 0.675],-54.473568,0.2,X-GRADE,005-Cath-D
895,Lasso,Affinity Data Value,ki,10002.079812706545,121396076.17333043,4622.352453121091,0.736464,[0.31 ~ 0.916],-41322395.804439,0.757576,X-GRADE,005-Cath-D
896,Lasso,pKd pKi pIC50,ki,16.83949405950529,286.595989016401,0.33269488954030585,0.018445,[-0.539 ~ 0.565],-96.555321,0.066667,X-GRADE,005-Cath-D
897,ElasticNet,delta G,ki,12.48089147855087,159.54240273394845,1.282647469019485,0.184951,[-0.409 ~ 0.669],-53.307146,0.2,X-GRADE,005-Cath-D
898,ElasticNet,Affinity Data Value,ki,13982.410103213915,233110313.48589802,6133.460575722588,0.800001,[0.444 ~ 0.938],-79349160.65921,0.818182,X-GRADE,005-Cath-D
899,ElasticNet,pKd pKi pIC50,ki,16.819303204609067,285.9507841754088,0.3319362608292071,-0.012183,[-0.561 ~ 0.544],-96.335698,-0.006061,X-GRADE,005-Cath-D
900,SVR,delta G,ki,12.988485759583426,171.51901790814605,0.9851400294615915,0.322774,[-0.279 ~ 0.743],-57.383904,0.393939,X-GRADE,005-Cath-D
901,SVR,Affinity Data Value,ki,120.98690344929139,14702.816504702478,7.951741765975166,0.043373,[-0.521 ~ 0.582],-5003.738513,0.393939,X-GRADE,005-Cath-D
902,SVR,pKd pKi pIC50,ki,17.755354862187836,318.65646841597527,0.17665487841101687,-0.718092,[-0.91 ~ -0.275],-107.46849,-0.781818,X-GRADE,005-Cath-D
903,DecisionTree,delta G,ki,19.716703366648744,439.466248762846,7.4561883697418,0.305741,[-0.297 ~ 0.734],-148.591315,-0.14771,X-GRADE,005-Cath-D
904,DecisionTree,Affinity Data Value,ki,29612.6822,2671137699.812088,42356.91890689879,-0.813852,[-0.943 ~ -0.475],-909237063.576389,-0.582575,X-GRADE,005-Cath-D
905,DecisionTree,pKd pKi pIC50,ki,18.1982,333.867592,2.04296451266291,0.630902,[0.121 ~ 0.877],-112.646252,0.635912,X-GRADE,005-Cath-D
906,RandomForest,delta G,ki,16.44951429092961,274.9644045187867,0.9329732825483982,-0.178119,[-0.665 ~ 0.415],-92.596009,-0.345455,X-GRADE,005-Cath-D
907,RandomForest,Affinity Data Value,ki,71178.425169,5601386298.496799,23129.63673660027,-0.479144,[-0.816 ~ 0.099],-1906673711.838511,-0.406061,X-GRADE,005-Cath-D
908,RandomForest,pKd pKi pIC50,ki,18.500030000000002,345.838513657,0.2983474955483961,-0.548153,[-0.845 ~ 0.006],-116.721073,-0.563636,X-GRADE,005-Cath-D
909,XGBoost,delta G,ki,17.809524128723147,323.46848344850486,2.0142972469329834,0.102222,[-0.477 ~ 0.62],-109.106467,0.2,X-GRADE,005-Cath-D
910,XGBoost,Affinity Data Value,ki,19187.431621875003,1048438913.5701418,28781.1484375,-0.085787,[-0.609 ~ 0.49],-356881458.248333,-0.345455,X-GRADE,005-Cath-D
911,XGBoost,pKd pKi pIC50,ki,18.724753071975705,354.49539265281686,0.7580065727233887,-0.141109,[-0.643 ~ 0.446],-119.667815,-0.139394,X-GRADE,005-Cath-D
912,linearRegression,delta G,kd,16.318157156292514,267.52466555360394,0.8307948676633418,0.837649,[0.531 ~ 0.95],-90.063573,0.757576,X-GRADE,005-Cath-D
913,linearRegression,Affinity Data Value,kd,75275.34247629033,6090502956.247248,20595.148838173034,0.487072,[-0.089 ~ 0.819],-2073165687.957794,0.563636,X-GRADE,005-Cath-D
914,linearRegression,pKd pKi pIC50,kd,18.061508734618812,329.7188617470436,0.18724409039316534,-0.822478,[-0.945 ~ -0.495],-111.234053,-0.733333,X-GRADE,005-Cath-D
915,Ridge,delta G,kd,16.64907519389705,278.3941509665035,0.8400728628181857,0.847659,[0.555 ~ 0.954],-93.763471,0.709091,X-GRADE,005-Cath-D
916,Ridge,Affinity Data Value,kd,64585.58753719266,4552013336.675969,19512.80144556884,0.51135,[-0.057 ~ 0.829],-1549474308.932803,0.539394,X-GRADE,005-Cath-D
917,Ridge,pKd pKi pIC50,kd,18.16493925175582,333.53411990016895,0.19565149333776033,-0.884227,[-0.965 ~ -0.649],-112.532741,-0.806061,X-GRADE,005-Cath-D
918,Lasso,delta G,kd,12.509270668275281,158.12203245175442,0.7224201339279793,0.734717,[0.307 ~ 0.916],-52.823662,0.624242,X-GRADE,005-Cath-D
919,Lasso,Affinity Data Value,kd,22578.871136959955,534135724.90873206,4933.821877830856,0.727139,[0.292 ~ 0.913],-181816158.696882,0.721212,X-GRADE,005-Cath-D
920,Lasso,pKd pKi pIC50,kd,17.958627982501504,326.03962065493715,0.20104861320421719,-0.796732,[-0.937 ~ -0.437],-109.981664,-0.721212,X-GRADE,005-Cath-D
921,ElasticNet,delta G,kd,14.054413111699542,199.00737919557108,0.8628653949974234,0.744268,[0.326 ~ 0.919],-66.740755,0.684848,X-GRADE,005-Cath-D
922,ElasticNet,Affinity Data Value,kd,24043.830547768353,606819353.5903914,5359.876722251779,0.80089,[0.446 ~ 0.938],-206557170.435034,0.781818,X-GRADE,005-Cath-D
923,ElasticNet,pKd pKi pIC50,kd,18.042189064464306,329.0551833225462,0.19830703183540102,-0.820089,[-0.945 ~ -0.489],-111.008141,-0.757576,X-GRADE,005-Cath-D
924,SVR,delta G,kd,11.541840771208731,137.2671920273858,1.01805668019835,-0.022604,[-0.568 ~ 0.536],-45.724816,0.406061,X-GRADE,005-Cath-D
925,SVR,Affinity Data Value,kd,742.6381618140839,551532.2767203973,4.970555729448749,0.399487,[-0.196 ~ 0.78],-187736.827346,0.406061,X-GRADE,005-Cath-D
926,SVR,pKd pKi pIC50,kd,17.59381251689082,312.4863048146309,0.14287360973264399,0.028842,[-0.532 ~ 0.572],-105.368208,-0.163636,X-GRADE,005-Cath-D
927,DecisionTree,delta G,kd,14.769423412360279,256.66305722593466,9.978010100378038,0.193442,[-0.402 ~ 0.674],-86.366355,0.160019,X-GRADE,005-Cath-D
928,DecisionTree,Affinity Data Value,kd,156184.60220000002,39386336231.975494,122445.03328210744,0.190381,[-0.404 ~ 0.672],-13406840366.121231,0.020563,X-GRADE,005-Cath-D
929,DecisionTree,pKd pKi pIC50,kd,17.2232,301.297094,1.0988307421982695,-0.136262,[-0.64 ~ 0.45],-101.559477,0.104628,X-GRADE,005-Cath-D
930,RandomForest,delta G,kd,16.199544910435755,264.3998489841133,1.181180900641459,0.582447,[0.044 ~ 0.859],-88.999906,0.587879,X-GRADE,005-Cath-D
931,RandomForest,Affinity Data Value,kd,61270.13280310001,3988900695.8248262,15325.803286587021,0.166116,[-0.425 ~ 0.658],-1357794604.577101,-0.163636,X-GRADE,005-Cath-D
932,RandomForest,pKd pKi pIC50,kd,18.060290000000002,329.66505076500005,0.21390992707212186,-0.692012,[-0.9 ~ -0.226],-111.215736,-0.69697,X-GRADE,005-Cath-D
933,XGBoost,delta G,kd,9.331567452239991,95.31579660745537,2.8004026412963867,0.264839,[-0.337 ~ 0.713],-31.444847,0.151515,X-GRADE,005-Cath-D
934,XGBoost,Affinity Data Value,kd,45139.85439179688,3906957086.7551246,43883.75390625,0.018473,[-0.539 ~ 0.565],-1329901558.637698,0.187879,X-GRADE,005-Cath-D
935,XGBoost,pKd pKi pIC50,kd,15.94079659194946,257.7637749745382,0.6484140753746033,-0.133419,[-0.639 ~ 0.452],-86.741032,-0.236364,X-GRADE,005-Cath-D
936,linearRegression,delta G,all,14.674865653916967,217.170790021324,0.8082401901445788,0.639536,[0.135 ~ 0.881],-72.923457,0.624242,GRADE,005-Cath-D
937,linearRegression,Affinity Data Value,all,23587.437441913644,655701322.4833168,9967.743524363004,0.637897,[0.132 ~ 0.88],-223196259.430725,0.636364,GRADE,005-Cath-D
938,linearRegression,pKd pKi pIC50,all,17.68460767143267,316.06679500769417,0.1787983704978874,-0.573809,[-0.855 ~ -0.031],-106.586982,-0.466667,GRADE,005-Cath-D
939,Ridge,delta G,all,14.812370868619405,221.12330245848437,0.8069494485386062,0.676728,[0.199 ~ 0.895],-74.268865,0.660606,GRADE,005-Cath-D
940,Ridge,Affinity Data Value,all,22507.18225162949,604186128.9150597,9881.048663358733,0.656871,[0.164 ~ 0.887],-205660838.705548,0.636364,GRADE,005-Cath-D
941,Ridge,pKd pKi pIC50,all,17.689068356575255,316.22741179837016,0.1782875065135341,-0.580376,[-0.858 ~ -0.041],-106.641655,-0.466667,GRADE,005-Cath-D
942,Lasso,delta G,all,14.751078378882557,219.32721205733077,0.8102290687668808,0.670164,[0.187 ~ 0.892],-73.657488,0.660606,GRADE,005-Cath-D
943,Lasso,Affinity Data Value,all,20735.611743731883,509810560.93845093,8936.866683241687,0.738441,[0.314 ~ 0.917],-173536038.699611,0.69697,GRADE,005-Cath-D
944,Lasso,pKd pKi pIC50,all,17.709664350079212,316.9740809883019,0.17738240555389176,-0.612806,[-0.87 ~ -0.091],-106.895816,-0.539394,GRADE,005-Cath-D
945,ElasticNet,delta G,all,14.806930105324392,220.95808045062944,0.8078933224088656,0.677957,[0.201 ~ 0.895],-74.212624,0.660606,GRADE,005-Cath-D
946,ElasticNet,Affinity Data Value,all,15854.920503467496,282140662.47686136,5547.778378996169,0.824997,[0.501 ~ 0.946],-96038757.228805,0.878788,GRADE,005-Cath-D
947,ElasticNet,pKd pKi pIC50,all,17.693504372127695,316.3879872269125,0.1780166753831514,-0.587345,[-0.861 ~ -0.052],-106.696314,-0.466667,GRADE,005-Cath-D
948,SVR,delta G,all,18.611410954098563,349.00018171031206,1.6014954254344982,0.525874,[-0.037 ~ 0.836],-117.797283,0.490909,GRADE,005-Cath-D
949,SVR,Affinity Data Value,all,194.08861323178834,38855.73677767182,35.095736227079726,0.409794,[-0.184 ~ 0.785],-13225.22793,0.212121,GRADE,005-Cath-D
950,SVR,pKd pKi pIC50,all,18.396976702896453,342.0875604169064,0.3104363870761402,-0.568196,[-0.853 ~ -0.023],-115.444274,-0.539394,GRADE,005-Cath-D
951,DecisionTree,delta G,all,20.36975701322923,428.7777380035279,3.5607003933980064,0.144652,[-0.443 ~ 0.645],-144.953019,0.148174,GRADE,005-Cath-D
952,DecisionTree,Affinity Data Value,all,741.6528999999999,3762146.5333867,1791.5337929390028,-0.407278,[-0.783 ~ 0.187],-1280608.034406,-0.209256,GRADE,005-Cath-D
953,DecisionTree,pKd pKi pIC50,all,18.516200000000005,345.55891199999996,0.6016178188850461,0.286312,[-0.316 ~ 0.724],-116.625898,0.500086,GRADE,005-Cath-D
954,RandomForest,delta G,all,19.376867391387307,378.00821448072236,1.4553483600093664,0.503234,[-0.068 ~ 0.826],-127.671419,0.490909,GRADE,005-Cath-D
955,RandomForest,Affinity Data Value,all,1529.5220323999997,6578280.863003699,2057.951805652814,-0.520883,[-0.833 ~ 0.044],-2239200.963365,-0.648485,GRADE,005-Cath-D
956,RandomForest,pKd pKi pIC50,all,18.428329999999995,343.0278664669999,0.23794367001456468,-0.527326,[-0.836 ~ 0.035],-115.764347,-0.490909,GRADE,005-Cath-D
957,XGBoost,delta G,all,20.85710751800537,440.57326942807424,3.427210807800293,0.777058,[0.394 ~ 0.93],-148.968138,0.818182,GRADE,005-Cath-D
958,XGBoost,Affinity Data Value,all,21020.831115625006,518195991.3671261,19185.685546875,0.502926,[-0.068 ~ 0.826],-176390382.05627,0.345455,GRADE,005-Cath-D
959,XGBoost,pKd pKi pIC50,all,19.133680560302732,369.65118551939605,0.454525887966156,-0.262549,[-0.712 ~ 0.339],-124.826744,-0.260606,GRADE,005-Cath-D
960,linearRegression,delta G,ki,13.120740907964512,174.76182001437894,0.924472642578873,0.373752,[-0.225 ~ 0.768],-58.487732,0.248485,GRADE,005-Cath-D
961,linearRegression,Affinity Data Value,ki,29175.520285610837,1063359555.7486385,14566.536674794495,0.709374,[0.258 ~ 0.907],-361960343.13582,0.745455,GRADE,005-Cath-D
962,linearRegression,pKd pKi pIC50,ki,17.38832688006922,305.5954163104815,0.2035946295469332,-0.375795,[-0.769 ~ 0.223],-103.022597,-0.345455,GRADE,005-Cath-D
963,Ridge,delta G,ki,13.146535185531778,175.41103140156343,0.9220647449117237,0.382285,[-0.216 ~ 0.772],-58.708719,0.248485,GRADE,005-Cath-D
964,Ridge,Affinity Data Value,ki,28258.70309135695,1002503036.6033204,14282.303316501038,0.724164,[0.286 ~ 0.912],-341245198.861558,0.793939,GRADE,005-Cath-D
965,Ridge,pKd pKi pIC50,ki,17.396173006128443,305.8747765594395,0.20234363088485366,-0.38813,[-0.774 ~ 0.209],-103.117689,-0.345455,GRADE,005-Cath-D
966,Lasso,delta G,ki,13.305925430701091,179.5693855743524,0.9420891849611512,0.40365,[-0.191 ~ 0.782],-60.124195,0.321212,GRADE,005-Cath-D
967,Lasso,Affinity Data Value,ki,24337.91652249666,688227967.977886,9793.914737600384,0.803656,[0.452 ~ 0.939],-234268107.831532,0.830303,GRADE,005-Cath-D
968,Lasso,pKd pKi pIC50,ki,17.506285149907328,309.7522802997925,0.20244091458422017,-0.43734,[-0.797 ~ 0.152],-104.437565,-0.369697,GRADE,005-Cath-D
969,ElasticNet,delta G,ki,13.244041052302242,177.8838673962647,0.9158554318880091,0.413221,[-0.18 ~ 0.786],-59.550456,0.321212,GRADE,005-Cath-D
970,ElasticNet,Affinity Data Value,ki,13572.647923437145,223771546.88151637,6290.628175534845,0.799035,[0.442 ~ 0.938],-76170308.166982,0.806061,GRADE,005-Cath-D
971,ElasticNet,pKd pKi pIC50,ki,17.432818250030774,307.1661950956233,0.20150944072856217,-0.412086,[-0.786 ~ 0.182],-103.557279,-0.369697,GRADE,005-Cath-D
972,SVR,delta G,ki,17.347189179994356,303.3425460178378,1.2519237322880479,0.486422,[-0.09 ~ 0.819],-102.255735,0.357576,GRADE,005-Cath-D
973,SVR,Affinity Data Value,ki,82.90221834884144,7219.055548335001,19.280366770216556,0.429586,[-0.161 ~ 0.794],-2456.317298,0.236364,GRADE,005-Cath-D
974,SVR,pKd pKi pIC50,ki,18.21332838544971,335.19860883140325,0.2644013176011859,-0.51369,[-0.83 ~ 0.054],-113.099321,-0.563636,GRADE,005-Cath-D
975,DecisionTree,delta G,ki,19.43735581210179,401.11917680776844,4.8436051659223995,0.186096,[-0.408 ~ 0.67],-135.538233,0.093796,GRADE,005-Cath-D
976,DecisionTree,Affinity Data Value,ki,20.5812,580.5201000000001,11.827833656253373,-0.347728,[-0.755 ~ 0.253],-196.605085,-0.338502,GRADE,005-Cath-D
977,DecisionTree,pKd pKi pIC50,ki,18.356199999999998,340.48504599999995,1.3250826389323802,0.255077,[-0.346 ~ 0.708],-114.898789,0.234608,GRADE,005-Cath-D
978,RandomForest,delta G,ki,19.96722779646866,402.3895275067146,1.4012055827092722,0.250205,[-0.351 ~ 0.705],-135.970652,0.224242,GRADE,005-Cath-D
979,RandomForest,Affinity Data Value,ki,1909.8872770000003,5105290.142981282,1207.4785836377523,0.093432,[-0.484 ~ 0.614],-1737804.963257,0.127273,GRADE,005-Cath-D
980,RandomForest,pKd pKi pIC50,ki,18.692790000000002,352.578087735,0.24870252692725087,-0.185394,[-0.669 ~ 0.409],-119.015178,-0.260606,GRADE,005-Cath-D
981,XGBoost,delta G,ki,20.09629666595459,409.42374902849593,3.1100244522094727,0.661039,[0.171 ~ 0.889],-138.365053,0.515152,GRADE,005-Cath-D
982,XGBoost,Affinity Data Value,ki,58821.21266596681,25214582267.273434,149981.265625,0.297035,[-0.305 ~ 0.73],-8582871921.637453,0.381818,GRADE,005-Cath-D
983,XGBoost,pKd pKi pIC50,ki,18.508460404586792,346.7081342313246,0.5173996686935425,-0.529727,[-0.837 ~ 0.032],-117.017085,-0.551515,GRADE,005-Cath-D
984,linearRegression,delta G,kd,14.618398282459586,215.00056949588276,0.7751438471900012,0.841351,[0.54 ~ 0.952],-72.184728,0.721212,GRADE,005-Cath-D
985,linearRegression,Affinity Data Value,kd,19168.58547350931,434388080.41797304,8983.449594637139,0.1801,[-0.413 ~ 0.666],-147862740.465554,0.393939,GRADE,005-Cath-D
986,linearRegression,pKd pKi pIC50,kd,17.771130218467174,319.18327445405464,0.14976976678386042,-0.798574,[-0.937 ~ -0.441],-107.647811,-0.624242,GRADE,005-Cath-D
987,Ridge,delta G,kd,14.810177216639838,220.53377233076776,0.8055447255605059,0.867045,[0.604 ~ 0.96],-74.068193,0.793939,GRADE,005-Cath-D
988,Ridge,Affinity Data Value,kd,16405.92129709657,328054321.2225763,8414.600743110337,0.266551,[-0.335 ~ 0.714],-111667453.684571,0.406061,GRADE,005-Cath-D
989,Ridge,pKd pKi pIC50,kd,17.777256910311145,319.4063601171007,0.15029517361699993,-0.805747,[-0.94 ~ -0.457],-107.723748,-0.624242,GRADE,005-Cath-D
990,Lasso,delta G,kd,14.700705003273868,217.3145692815893,0.7928965074301606,0.869237,[0.61 ~ 0.96],-72.972398,0.793939,GRADE,005-Cath-D
991,Lasso,Affinity Data Value,kd,8914.911830738862,117079332.46250002,8103.716930919108,0.653297,[0.158 ~ 0.886],-39853005.671373,0.648485,GRADE,005-Cath-D
992,Lasso,pKd pKi pIC50,kd,17.80686476979473,320.4909239200148,0.15460322544090555,-0.839298,[-0.951 ~ -0.535],-108.092926,-0.672727,GRADE,005-Cath-D
993,ElasticNet,delta G,kd,14.805307671610587,220.3800658358122,0.8066014874550156,0.869959,[0.611 ~ 0.961],-74.015872,0.793939,GRADE,005-Cath-D
994,ElasticNet,Affinity Data Value,kd,18236.161183186523,357955925.7338287,5041.097623335362,0.828499,[0.509 ~ 0.947],-121845756.028867,0.830303,GRADE,005-Cath-D
995,ElasticNet,pKd pKi pIC50,kd,17.82018626024924,320.9751236735268,0.15627781507169403,-0.847242,[-0.953 ~ -0.554],-108.257744,-0.672727,GRADE,005-Cath-D
996,SVR,delta G,kd,17.645324229745935,313.8929400705041,1.3577509603265776,0.482514,[-0.095 ~ 0.817],-105.847017,0.466667,GRADE,005-Cath-D
997,SVR,Affinity Data Value,kd,692.8737429054243,480320.5125651718,16.32832615768235,0.412036,[-0.182 ~ 0.786],-163496.828259,0.224242,GRADE,005-Cath-D
998,SVR,pKd pKi pIC50,kd,18.691827740969188,352.9541696585799,0.2798894278960815,-0.577022,[-0.856 ~ -0.036],-119.143193,-0.636364,GRADE,005-Cath-D
999,DecisionTree,delta G,kd,17.79964352789596,347.92797855383816,6.211514060877994,0.489363,[-0.086 ~ 0.82],-117.432312,0.44553,GRADE,005-Cath-D
1000,DecisionTree,Affinity Data Value,kd,118.6972,20306.653318,79.20207083782594,0.214648,[-0.383 ~ 0.686],-6911.246364,0.145713,GRADE,005-Cath-D
1001,DecisionTree,pKd pKi pIC50,kd,18.727199999999996,352.7253979999999,0.4506717208789566,0.727236,[0.292 ~ 0.913],-119.065321,0.821065,GRADE,005-Cath-D
1002,RandomForest,delta G,kd,17.609686015137726,312.5581645438889,1.4378073065052983,0.516952,[-0.049 ~ 0.832],-105.392669,0.430303,GRADE,005-Cath-D
1003,RandomForest,Affinity Data Value,kd,5082.411543699999,48250098.46084066,4734.36547348127,-0.306358,[-0.734 ~ 0.296],-16424003.607903,-0.212121,GRADE,005-Cath-D
1004,RandomForest,pKd pKi pIC50,kd,18.461000000000002,344.1629050800001,0.20071806097110406,-0.546925,[-0.844 ~ 0.008],-116.150707,-0.515152,GRADE,005-Cath-D
1005,XGBoost,delta G,kd,21.254792759704593,466.359230343632,3.4390907287597656,0.014599,[-0.542 ~ 0.562],-157.745503,0.006061,GRADE,005-Cath-D
1006,XGBoost,Affinity Data Value,kd,23926.776593945313,771785231.9762022,14116.1162109375,-0.616911,[-0.872 ~ -0.098],-262710430.908776,-0.575758,GRADE,005-Cath-D
1007,XGBoost,pKd pKi pIC50,kd,18.55010521621704,347.4041625665501,0.42100468277931213,-0.126618,[-0.635 ~ 0.458],-117.254009,-0.054545,GRADE,005-Cath-D
1008,linearRegression,delta G,all,10.762697586089942,118.36440370713676,2.3928700930665006,0.804344,[0.51 ~ 0.93],-79.524091,0.713287,X-GRADE,007-JAK1
1009,linearRegression,Affinity Data Value,all,39184.384340891556,2048215807.2676694,22645.972258776008,0.732623,[0.368 ~ 0.902],-1393414842.455672,0.657343,X-GRADE,007-JAK1
1010,linearRegression,pKd pKi pIC50,all,18.577381995068922,347.75979040875063,0.49693957706336733,-0.766645,[-0.915 ~ -0.433],-235.5833,-0.692308,X-GRADE,007-JAK1
1011,Ridge,delta G,all,10.71511674244462,117.32349794651243,2.3715358262448643,0.797203,[0.495 ~ 0.927],-78.815956,0.671329,X-GRADE,007-JAK1
1012,Ridge,Affinity Data Value,all,37709.05008187313,1985197555.3848553,23733.251901786676,0.732424,[0.368 ~ 0.902],-1350543106.347317,0.552448,X-GRADE,007-JAK1
1013,Ridge,pKd pKi pIC50,all,18.587322247385803,348.1210866313326,0.4974988357962959,-0.758582,[-0.912 ~ -0.417],-235.829092,-0.692308,X-GRADE,007-JAK1
