,Modeltype,Scoretype,Datatype,Mean absolute error (mae),Mean squared error (mse),Standard Diviation (SD),Pearson correlation coefficient (r),90% Confidence interval,Coefficient of determination (r²),Spearman correlation coefficient,add. information,System
163,RandomForest,Affinity Data Value,all,32671.639166951616,3727187120.926029,51573.38438146927,0.422584,[0.139 ~ 0.642],0.178577,0.312954,X-GRADE,009-CDK2
164,RandomForest,pKd pKi pIC50,all,15.224093548387097,234.60586528096775,0.5635400313282707,-0.267781,[-0.527 ~ 0.036],0.071706,-0.158596,X-GRADE,009-CDK2
165,XGBoost,delta G,all,1.1239345657594744,1.7539167581003705,0.690841019153595,0.467052,[0.193 ~ 0.674],0.218138,0.437853,X-GRADE,009-CDK2
166,XGBoost,Affinity Data Value,all,80469.7345342742,11667240013.183695,75152.8125,0.469276,[0.196 ~ 0.675],0.22022,0.61703,X-GRADE,009-CDK2
167,XGBoost,pKd pKi pIC50,all,14.671380428437265,218.05252177876162,0.5096170902252197,-0.315261,[-0.563 ~ -0.016],0.09939,-0.261098,X-GRADE,009-CDK2
168,linearRegression,delta G,ki,1.2980906717250749,2.3321869436962106,0.5002188254364974,0.279775,[-0.023 ~ 0.536],0.078274,0.280872,X-GRADE,009-CDK2
169,linearRegression,Affinity Data Value,ki,191666.75919829772,41040571016.942856,65608.0989044261,-0.009466,[-0.31 ~ 0.293],9e-05,-0.016949,X-GRADE,009-CDK2
170,linearRegression,pKd pKi pIC50,ki,15.10087833720032,230.60040772697195,0.37826920341033826,-0.312353,[-0.561 ~ -0.012],0.097564,-0.320823,X-GRADE,009-CDK2
171,Ridge,delta G,ki,1.2823089982922395,2.3583128638500734,0.4941740120697027,0.341778,[0.045 ~ 0.583],0.116812,0.353309,X-GRADE,009-CDK2
172,Ridge,Affinity Data Value,ki,200726.12056136972,43627917524.4257,57766.2872271014,0.011363,[-0.291 ~ 0.312],0.000129,0.024818,X-GRADE,009-CDK2
173,Ridge,pKd pKi pIC50,ki,15.084670246874948,230.1153502535859,0.36236619741547843,-0.341341,[-0.583 ~ -0.045],0.116513,-0.349072,X-GRADE,009-CDK2
174,Lasso,delta G,ki,1.2841344782345352,2.588166897719949,0.5002812278023139,0.367422,[0.074 ~ 0.602],0.134999,0.387409,X-GRADE,009-CDK2
175,Lasso,Affinity Data Value,ki,190452.2356218345,39166917889.293625,53804.409843091526,0.326587,[0.028 ~ 0.572],0.106659,0.260896,X-GRADE,009-CDK2
176,Lasso,pKd pKi pIC50,ki,15.207495646046606,233.89038590533923,0.37475302429581253,-0.371927,[-0.605 ~ -0.08],0.138329,-0.392857,X-GRADE,009-CDK2
177,ElasticNet,delta G,ki,1.2536999185296156,2.506247941549839,0.5124862621821359,0.406903,[0.12 ~ 0.631],0.16557,0.412833,X-GRADE,009-CDK2
178,ElasticNet,Affinity Data Value,ki,113916.30751420264,13698605043.97072,26864.597577005003,0.34429,[0.048 ~ 0.585],0.118536,0.281477,X-GRADE,009-CDK2
179,ElasticNet,pKd pKi pIC50,ki,15.198437583581946,233.64553293166193,0.37448567471954275,-0.400675,[-0.626 ~ -0.113],0.16054,-0.39205,X-GRADE,009-CDK2
180,SVR,delta G,ki,1.4047019391516695,3.4651917967853323,0.6611793963858322,0.437877,[0.157 ~ 0.653],0.191736,0.347861,X-GRADE,009-CDK2
181,SVR,Affinity Data Value,ki,104.26594085516638,11173.758566219698,17.976403895863204,0.440852,[0.161 ~ 0.655],0.194351,0.378935,X-GRADE,009-CDK2
182,SVR,pKd pKi pIC50,ki,15.533013329682133,244.27326625176906,0.5111369689713061,-0.445972,[-0.659 ~ -0.167],0.198891,-0.381961,X-GRADE,009-CDK2
183,DecisionTree,delta G,ki,1.7214516129032256,4.340064999999998,1.6026585612974136,0.095449,[-0.212 ~ 0.386],0.009111,0.040535,X-GRADE,009-CDK2
184,DecisionTree,Affinity Data Value,ki,428.813,4654158.4296108065,2114.639622480781,0.23362,[-0.073 ~ 0.5],0.054578,0.057191,X-GRADE,009-CDK2
185,DecisionTree,pKd pKi pIC50,ki,15.035258064516126,229.17666435483872,1.075708608985914,0.0385,[-0.266 ~ 0.336],0.001482,0.124405,X-GRADE,009-CDK2
186,RandomForest,delta G,ki,1.5693483870967726,3.6819463238709664,0.6337654615304708,0.07118,[-0.235 ~ 0.365],0.005067,0.02502,X-GRADE,009-CDK2
187,RandomForest,Affinity Data Value,ki,2888.980785709678,26324557.28830271,4240.57358377082,0.336757,[0.04 ~ 0.579],0.113405,0.599879,X-GRADE,009-CDK2
188,RandomForest,pKd pKi pIC50,ki,15.403129032258063,239.66232089548387,0.543321246845431,-0.019622,[-0.319 ~ 0.283],0.000385,-0.021994,X-GRADE,009-CDK2
189,XGBoost,delta G,ki,1.1852152134064706,2.367587941472364,1.0000871419906616,0.567902,[0.322 ~ 0.742],0.322512,0.535311,X-GRADE,009-CDK2
190,XGBoost,Affinity Data Value,ki,19278.560655100177,708204199.6691583,26300.794921875,0.184664,[-0.123 ~ 0.46],0.034101,0.101291,X-GRADE,009-CDK2
191,XGBoost,pKd pKi pIC50,ki,15.601181123425885,247.33772760455977,0.8333285450935364,-0.485277,[-0.686 ~ -0.216],0.235494,-0.442696,X-GRADE,009-CDK2
192,linearRegression,delta G,kd,1.0419125725027758,1.9989965859093843,0.8910301332604378,0.430848,[0.149 ~ 0.648],0.18563,0.407789,X-GRADE,009-CDK2
193,linearRegression,Affinity Data Value,kd,223305.41347008714,59128893856.7509,222910.99021346585,0.341359,[0.045 ~ 0.583],0.116526,0.256659,X-GRADE,009-CDK2
194,linearRegression,pKd pKi pIC50,kd,14.914809615396457,225.6366449530367,0.5972712432472295,-0.434399,[-0.65 ~ -0.153],0.188703,-0.408192,X-GRADE,009-CDK2
195,Ridge,delta G,kd,1.0443446291101237,1.9646446527641719,0.8406156131841951,0.438295,[0.158 ~ 0.653],0.192103,0.42837,X-GRADE,009-CDK2
196,Ridge,Affinity Data Value,kd,193767.63486719108,46577825045.86315,190951.44464047212,0.399391,[0.112 ~ 0.625],0.159513,0.318402,X-GRADE,009-CDK2
197,Ridge,pKd pKi pIC50,kd,14.916239303268245,225.73455069311476,0.6167899934095884,-0.438392,[-0.653 ~ -0.158],0.192187,-0.42837,X-GRADE,009-CDK2
198,Lasso,delta G,kd,1.0604414168403489,1.8796465751270661,0.7130602137445798,0.410418,[0.125 ~ 0.633],0.168443,0.382365,X-GRADE,009-CDK2
199,Lasso,Affinity Data Value,kd,188896.36956664184,43988800286.48452,91847.70121037544,0.384004,[0.094 ~ 0.614],0.147459,0.332123,X-GRADE,009-CDK2
200,Lasso,pKd pKi pIC50,kd,14.874950450937893,224.21308511917263,0.5191151604263654,-0.40035,[-0.626 ~ -0.113],0.16028,-0.361986,X-GRADE,009-CDK2
201,ElasticNet,delta G,kd,1.0629992064910296,1.908684778204478,0.7396072845368329,0.41396,[0.129 ~ 0.636],0.171363,0.388015,X-GRADE,009-CDK2
202,ElasticNet,Affinity Data Value,kd,163351.56199219386,27436100772.489605,27429.735778326027,0.283619,[-0.019 ~ 0.539],0.08044,0.278854,X-GRADE,009-CDK2
203,ElasticNet,pKd pKi pIC50,kd,14.852778406859796,223.65397308445773,0.5496393877529421,-0.420623,[-0.641 ~ -0.137],0.176924,-0.38176,X-GRADE,009-CDK2
204,SVR,delta G,kd,1.2833333376131306,2.937239508536513,0.7642058621159764,0.524826,[0.266 ~ 0.713],0.275443,0.493947,X-GRADE,009-CDK2
205,SVR,Affinity Data Value,kd,975.6482480639729,952384.7309609627,22.780307580588502,0.392575,[0.104 ~ 0.62],0.154115,0.361582,X-GRADE,009-CDK2
206,SVR,pKd pKi pIC50,kd,15.473002451874352,242.7135600593245,0.574099111683759,-0.537563,[-0.722 ~ -0.282],0.288974,-0.494149,X-GRADE,009-CDK2
207,DecisionTree,delta G,kd,1.6711290322580643,4.817004354838709,0.7531342764032485,0.081351,[-0.225 ~ 0.373],0.006618,0.114689,X-GRADE,009-CDK2
208,DecisionTree,Affinity Data Value,kd,15091.525903225805,686867923.426456,21427.565016076594,0.433212,[0.152 ~ 0.65],0.187673,0.145869,X-GRADE,009-CDK2
209,DecisionTree,pKd pKi pIC50,kd,15.666870967741934,248.51286758064518,0.6873089177270267,-0.25707,[-0.518 ~ 0.048],0.066085,-0.260528,X-GRADE,009-CDK2
210,RandomForest,delta G,kd,1.4500516129032244,2.8047692670967703,0.4275722568627553,0.269604,[-0.034 ~ 0.528],0.072686,0.212873,X-GRADE,009-CDK2
211,RandomForest,Affinity Data Value,kd,133815.4507343387,23549031347.412556,75116.7746789506,0.338525,[0.042 ~ 0.581],0.114599,0.220944,X-GRADE,009-CDK2
212,RandomForest,pKd pKi pIC50,kd,15.21506129032258,233.81120506483865,0.25814988688724166,-0.223586,[-0.492 ~ 0.083],0.049991,-0.276029,X-GRADE,009-CDK2
213,XGBoost,delta G,kd,1.125883956293906,1.8566480782172234,0.7945157289505005,0.420511,[0.137 ~ 0.641],0.17683,0.372478,X-GRADE,009-CDK2
214,XGBoost,Affinity Data Value,kd,103150.92416803175,17460987012.99814,82839.8359375,0.025339,[-0.278 ~ 0.324],0.000642,0.073446,X-GRADE,009-CDK2
215,XGBoost,pKd pKi pIC50,kd,14.685648057629987,218.71059696156246,0.6293930411338806,-0.311888,[-0.56 ~ -0.012],0.097274,-0.30912,X-GRADE,009-CDK2
216,linearRegression,delta G,all,1.198414167524942,2.0176942291554654,0.5258851373622433,0.263567,[-0.041 ~ 0.523],0.069468,0.227401,GRADE,009-CDK2
217,linearRegression,Affinity Data Value,all,202834.22894946949,46521250800.10541,73345.74977776523,0.343381,[0.047 ~ 0.584],0.11791,0.264931,GRADE,009-CDK2
218,linearRegression,pKd pKi pIC50,all,14.736828030910816,219.69604179899818,0.3857153661023296,-0.263513,[-0.523 ~ 0.041],0.069439,-0.227401,GRADE,009-CDK2
219,Ridge,delta G,all,1.197939865559618,2.016363176546923,0.5247935437993942,0.264093,[-0.04 ~ 0.524],0.069745,0.230024,GRADE,009-CDK2
220,Ridge,Affinity Data Value,all,202289.42841759123,46246823811.82738,72978.65238585422,0.345573,[0.05 ~ 0.586],0.119421,0.279661,GRADE,009-CDK2
221,Ridge,pKd pKi pIC50,all,14.736503745383752,219.68584197669594,0.3849146512492455,-0.264039,[-0.524 ~ 0.04],0.069717,-0.230024,GRADE,009-CDK2
222,Lasso,delta G,all,1.196640721512366,2.0194780977087374,0.517643128853304,0.264533,[-0.04 ~ 0.524],0.069978,0.24314,GRADE,009-CDK2
223,Lasso,Affinity Data Value,all,195703.51213013698,43397676739.98525,71399.47475721061,0.354061,[0.059 ~ 0.592],0.125359,0.288136,GRADE,009-CDK2
224,Lasso,pKd pKi pIC50,all,14.744906779192641,219.92605187134865,0.37967003344836453,-0.264478,[-0.524 ~ 0.04],0.069949,-0.24314,GRADE,009-CDK2
225,ElasticNet,delta G,all,1.1967411464255175,2.0151981226627154,0.5207064766441565,0.265152,[-0.039 ~ 0.524],0.070306,0.231235,GRADE,009-CDK2
226,ElasticNet,Affinity Data Value,all,150220.85721532538,22863461725.52562,17238.671856286048,0.322309,[0.023 ~ 0.568],0.103883,0.290557,GRADE,009-CDK2
227,ElasticNet,pKd pKi pIC50,all,14.738111626638792,219.7315887667629,0.3836658652004547,-0.264279,[-0.524 ~ 0.04],0.069844,-0.231235,GRADE,009-CDK2
228,SVR,delta G,all,1.45659643318094,3.6186384344417886,0.8387835537843088,0.497189,[0.23 ~ 0.694],0.247197,0.431396,GRADE,009-CDK2
229,SVR,Affinity Data Value,all,333.20507643406336,117293.27532643743,79.59051254799834,0.300894,[-0.0 ~ 0.552],0.090537,0.248386,GRADE,009-CDK2
230,SVR,pKd pKi pIC50,all,15.610239674891753,247.04261205083424,0.6229621793273488,-0.498059,[-0.695 ~ -0.232],0.248063,-0.439871,GRADE,009-CDK2
231,DecisionTree,delta G,all,2.1314516129032257,6.2719011290322575,2.27829782929261,0.173053,[-0.135 ~ 0.451],0.029947,0.061431,GRADE,009-CDK2
232,DecisionTree,Affinity Data Value,all,2793.6846129032265,51895469.71003531,6639.863075676607,-0.157279,[-0.438 ~ 0.151],0.024737,0.026558,GRADE,009-CDK2
233,DecisionTree,pKd pKi pIC50,all,14.878806451612903,226.48423145161289,1.4268653198529142,-0.240401,[-0.505 ~ 0.066],0.057793,-0.111629,GRADE,009-CDK2
234,RandomForest,delta G,all,1.288529032258065,2.51802328903226,0.6685779117960149,0.223159,[-0.084 ~ 0.491],0.0498,0.124899,GRADE,009-CDK2
235,RandomForest,Affinity Data Value,all,15065.600985299998,1010568417.7848403,27993.000954672272,0.148863,[-0.159 ~ 0.431],0.02216,0.089387,GRADE,009-CDK2
236,RandomForest,pKd pKi pIC50,all,15.06425806451613,229.4214462316129,0.4523754198435936,-0.157063,[-0.438 ~ 0.151],0.024669,-0.049233,GRADE,009-CDK2
237,XGBoost,delta G,all,1.2035976267168598,2.778467201805785,1.1077451705932617,0.239931,[-0.066 ~ 0.505],0.057567,0.217716,GRADE,009-CDK2
238,XGBoost,Affinity Data Value,all,48171.07942676174,3636430502.4287677,51484.5703125,-0.004512,[-0.305 ~ 0.297],2e-05,0.144068,GRADE,009-CDK2
239,XGBoost,pKd pKi pIC50,all,14.99393458606351,228.21508430255633,0.9554846286773682,-0.146613,[-0.429 ~ 0.162],0.021495,-0.139629,GRADE,009-CDK2
240,linearRegression,delta G,ki,1.314767258179703,2.4165546964726836,0.5277838145821009,0.189037,[-0.119 ~ 0.464],0.035735,0.152341,GRADE,009-CDK2
241,linearRegression,Affinity Data Value,ki,221966.68648650098,52286243855.328415,54927.92237971264,0.269595,[-0.034 ~ 0.528],0.072681,0.191889,GRADE,009-CDK2
242,linearRegression,pKd pKi pIC50,ki,14.98674706692723,227.04320907721896,0.38705378273461205,-0.188836,[-0.464 ~ 0.119],0.035659,-0.156174,GRADE,009-CDK2
243,Ridge,delta G,ki,1.3133889366931397,2.4128537746684016,0.523939013429374,0.190428,[-0.118 ~ 0.465],0.036263,0.152341,GRADE,009-CDK2
244,Ridge,Affinity Data Value,ki,218361.73476702446,50639895063.721085,54388.34560440773,0.282296,[-0.021 ~ 0.538],0.079691,0.207425,GRADE,009-CDK2
245,Ridge,pKd pKi pIC50,ki,14.986966331577525,227.04761077611735,0.38423394405200895,-0.190226,[-0.465 ~ 0.118],0.036186,-0.152341,GRADE,009-CDK2
246,Lasso,delta G,ki,1.3093730122039562,2.4011553382884583,0.5149097208436426,0.188243,[-0.12 ~ 0.463],0.035435,0.144471,GRADE,009-CDK2
247,Lasso,Affinity Data Value,ki,194300.64166538723,40167489743.37106,49140.56944326955,0.318715,[0.019 ~ 0.566],0.101579,0.242131,GRADE,009-CDK2
248,Lasso,pKd pKi pIC50,ki,14.965415715827477,226.37895632974195,0.3693798146350855,-0.186643,[-0.462 ~ 0.121],0.034836,-0.156174,GRADE,009-CDK2
249,ElasticNet,delta G,ki,1.3111319709278273,2.406938076885439,0.5179104381897064,0.190784,[-0.117 ~ 0.465],0.036398,0.146489,GRADE,009-CDK2
250,ElasticNet,Affinity Data Value,ki,130186.73123335325,17202384405.233425,15931.499221897247,0.288413,[-0.014 ~ 0.542],0.083182,0.253228,GRADE,009-CDK2
251,ElasticNet,pKd pKi pIC50,ki,14.982203816896956,226.89525169366274,0.3762934336484201,-0.190931,[-0.465 ~ 0.117],0.036455,-0.146489,GRADE,009-CDK2
252,SVR,delta G,ki,1.7562595355290762,4.529511433391138,0.6653749286121099,0.497032,[0.23 ~ 0.694],0.247041,0.453592,GRADE,009-CDK2
253,SVR,Affinity Data Value,ki,132.01824279089718,18744.725567418245,36.658509720596896,0.28388,[-0.019 ~ 0.539],0.080588,0.219128,GRADE,009-CDK2
254,SVR,pKd pKi pIC50,ki,15.742012851306987,250.86090901767366,0.5021484061943257,-0.495576,[-0.693 ~ -0.228],0.245596,-0.451978,GRADE,009-CDK2
255,DecisionTree,delta G,ki,2.4597096774193545,9.042072741935486,1.744644965656757,0.14731,[-0.161 ~ 0.429],0.0217,0.095094,GRADE,009-CDK2
256,DecisionTree,Affinity Data Value,ki,9433.466774193548,969261447.8224173,29669.06656724116,-0.20612,[-0.478 ~ 0.101],0.042485,-0.198827,GRADE,009-CDK2
257,DecisionTree,pKd pKi pIC50,ki,15.754612903225807,251.69515403225807,1.1083195931226157,-0.055982,[-0.351 ~ 0.249],0.003134,-0.016212,GRADE,009-CDK2
258,RandomForest,delta G,ki,1.5636483870967772,3.6940010667742023,0.6174552468416146,-0.079517,[-0.372 ~ 0.227],0.006323,-0.165658,GRADE,009-CDK2
259,RandomForest,Affinity Data Value,ki,6174.856668935483,165220829.97016713,11273.649110248642,0.098138,[-0.209 ~ 0.388],0.009631,0.00908,GRADE,009-CDK2
260,RandomForest,pKd pKi pIC50,ki,15.354774193548389,238.3591701380645,0.5375140385166667,-0.142651,[-0.426 ~ 0.166],0.020349,-0.137207,GRADE,009-CDK2
261,XGBoost,delta G,ki,1.4496844511955016,3.3856881292175234,1.0796115398406982,0.194645,[-0.113 ~ 0.468],0.037887,0.164649,GRADE,009-CDK2
262,XGBoost,Affinity Data Value,ki,29879.521279359884,3020152855.621412,54520.1015625,-0.113818,[-0.401 ~ 0.194],0.012955,-0.228007,GRADE,009-CDK2
263,XGBoost,pKd pKi pIC50,ki,15.271837358413205,236.46414292860229,0.7809939384460449,-0.242012,[-0.506 ~ 0.064],0.05857,-0.161017,GRADE,009-CDK2
264,linearRegression,delta G,kd,1.1564011771734841,1.8708107081685066,0.4898434988349327,0.323275,[0.024 ~ 0.569],0.104507,0.257668,GRADE,009-CDK2
265,linearRegression,Affinity Data Value,kd,169559.9143592017,36578992156.88357,89115.15771021073,0.365597,[0.072 ~ 0.601],0.133661,0.286925,GRADE,009-CDK2
266,linearRegression,pKd pKi pIC50,kd,14.491842327173456,212.55766956927135,0.35933406803940887,-0.323275,[-0.569 ~ -0.024],0.104507,-0.257668,GRADE,009-CDK2
267,Ridge,delta G,kd,1.1556850980622122,1.8711816791854516,0.4885478084409902,0.323407,[0.025 ~ 0.569],0.104592,0.257668,GRADE,009-CDK2
268,Ridge,Affinity Data Value,kd,173113.65735519788,37653420118.74676,87665.12194517256,0.363246,[0.07 ~ 0.599],0.131948,0.294593,GRADE,009-CDK2
269,Ridge,pKd pKi pIC50,kd,14.489305874184634,212.48272755950245,0.3583833691345308,-0.323407,[-0.569 ~ -0.025],0.104592,-0.257668,GRADE,009-CDK2
270,Lasso,delta G,kd,1.15139404294921,1.8684215681833527,0.4812622535637747,0.323665,[0.025 ~ 0.569],0.104759,0.283091,GRADE,009-CDK2
271,Lasso,Affinity Data Value,kd,169389.27237727886,35954340712.10461,85215.63975447335,0.366744,[0.074 ~ 0.602],0.134501,0.288741,GRADE,009-CDK2
272,Lasso,pKd pKi pIC50,kd,14.499208438200098,212.7606747797956,0.3526442509212163,-0.323722,[-0.569 ~ -0.025],0.104796,-0.283091,GRADE,009-CDK2
273,ElasticNet,delta G,kd,1.1515822609362596,1.8712219798772345,0.4806711355340499,0.323486,[0.025 ~ 0.569],0.104643,0.276836,GRADE,009-CDK2
274,ElasticNet,Affinity Data Value,kd,168525.17144073252,28737660008.888252,18356.05099531307,0.340162,[0.043 ~ 0.582],0.11571,0.300444,GRADE,009-CDK2
275,ElasticNet,pKd pKi pIC50,kd,14.489723859714934,212.48455358629573,0.35198320232582136,-0.323633,[-0.569 ~ -0.025],0.104738,-0.283091,GRADE,009-CDK2
276,SVR,delta G,kd,1.1449467533508941,2.630721125516056,0.8315985294248838,0.475421,[0.203 ~ 0.679],0.226025,0.432405,GRADE,009-CDK2
277,SVR,Affinity Data Value,kd,960.829608797304,924603.9262982894,37.97239011137019,0.306707,[0.006 ~ 0.557],0.094069,0.225182,GRADE,009-CDK2
278,SVR,pKd pKi pIC50,kd,15.274713493951952,236.62826582616233,0.619800824789739,-0.473915,[-0.678 ~ -0.201],0.224595,-0.433818,GRADE,009-CDK2
279,DecisionTree,delta G,kd,1.9114516129032262,4.737824999999999,1.2756542872431835,-0.25927,[-0.52 ~ 0.045],0.067221,-0.261324,GRADE,009-CDK2
280,DecisionTree,Affinity Data Value,kd,377.95493548387094,1498717.2468043552,1164.227580505271,-0.130839,[-0.416 ~ 0.177],0.017119,-0.164605,GRADE,009-CDK2
281,DecisionTree,pKd pKi pIC50,kd,14.64783870967742,216.56911661290326,0.8604475761006487,0.326532,[0.028 ~ 0.572],0.106623,0.313761,GRADE,009-CDK2
282,RandomForest,delta G,kd,1.3256032258064514,2.318106872580646,0.4784970009485478,0.165258,[-0.143 ~ 0.444],0.02731,0.158394,GRADE,009-CDK2
283,RandomForest,Affinity Data Value,kd,33256.2777361613,6129363338.858633,70876.14372566545,0.217287,[-0.09 ~ 0.487],0.047213,0.134786,GRADE,009-CDK2
284,RandomForest,pKd pKi pIC50,kd,15.074567741935484,229.71269296258066,0.36290824352086587,-0.246861,[-0.51 ~ 0.059],0.06094,-0.180791,GRADE,009-CDK2
285,XGBoost,delta G,kd,1.1808902879530385,2.243868696289781,0.8147493004798889,0.256554,[-0.048 ~ 0.518],0.06582,0.23063,GRADE,009-CDK2
286,XGBoost,Affinity Data Value,kd,117931.82670482612,37857829453.83481,160028.09375,0.294081,[-0.008 ~ 0.547],0.086484,0.162833,GRADE,009-CDK2
287,XGBoost,pKd pKi pIC50,kd,14.841566732714254,223.12895873136824,0.6290404796600342,-0.210081,[-0.481 ~ 0.097],0.044134,-0.176957,GRADE,009-CDK2
288,linearRegression,delta G,all,1.122928477106066,2.2285995642187197,0.7819943140828922,0.788434,[0.532 ~ 0.912],0.621629,0.853571,X-GRADE,008-Trypsin
289,linearRegression,Affinity Data Value,all,146199.99481207065,32551563636.220085,149771.88851448137,0.933023,[0.836 ~ 0.974],0.870532,0.857143,X-GRADE,008-Trypsin
290,linearRegression,pKd pKi pIC50,all,13.987923866815647,201.40155773241364,0.5702118041416558,-0.792061,[-0.914 ~ -0.539],0.627361,-0.853571,X-GRADE,008-Trypsin
291,Ridge,delta G,all,1.1170569807307091,2.2223352771696936,0.7625905914901598,0.804381,[0.562 ~ 0.919],0.647029,0.853571,X-GRADE,008-Trypsin
292,Ridge,Affinity Data Value,all,141302.23869870757,30745154984.780045,147212.73426427742,0.938036,[0.847 ~ 0.976],0.879911,0.857143,X-GRADE,008-Trypsin
293,Ridge,pKd pKi pIC50,all,13.997666813096467,201.6545314898297,0.559161838215423,-0.804354,[-0.919 ~ -0.562],0.646985,-0.853571,X-GRADE,008-Trypsin
294,Lasso,delta G,all,1.1220904888536911,2.1017469391869423,0.7359049317715022,0.831024,[0.615 ~ 0.931],0.690601,0.760714,X-GRADE,008-Trypsin
295,Lasso,Affinity Data Value,all,160908.98680430706,35910809215.45077,100097.25118008038,0.917755,[0.8 ~ 0.967],0.842275,0.717857,X-GRADE,008-Trypsin
296,Lasso,pKd pKi pIC50,all,13.92497813425989,199.6020521679205,0.5408333502003683,-0.830332,[-0.931 ~ -0.613],0.689451,-0.760714,X-GRADE,008-Trypsin
297,ElasticNet,delta G,all,1.093020683180208,2.077380831017502,0.7506534895446016,0.83209,[0.617 ~ 0.932],0.692374,0.810714,X-GRADE,008-Trypsin
298,ElasticNet,Affinity Data Value,all,139987.70234811766,20765584869.658264,34192.440215752715,0.72336,[0.414 ~ 0.883],0.52325,0.771429,X-GRADE,008-Trypsin
299,ElasticNet,pKd pKi pIC50,all,13.934989428093195,199.9156949550282,0.548208114074324,-0.831853,[-0.931 ~ -0.616],0.691979,-0.810714,X-GRADE,008-Trypsin
300,SVR,delta G,all,0.8641046029880596,1.4519190238760957,1.206785218920854,0.831717,[0.616 ~ 0.931],0.691752,0.885714,X-GRADE,008-Trypsin
301,SVR,Affinity Data Value,all,367.69406542391704,137777.4274354064,51.95418312030291,0.624062,[0.251 ~ 0.836],0.389454,0.7,X-GRADE,008-Trypsin
302,SVR,pKd pKi pIC50,all,13.851934174638048,199.19746790931788,0.8938186366312412,-0.82836,[-0.93 ~ -0.609],0.68618,-0.842857,X-GRADE,008-Trypsin
303,DecisionTree,delta G,all,1.4553333333333334,4.256366666666667,2.61260993389114,0.624085,[0.251 ~ 0.836],0.389482,0.263206,X-GRADE,008-Trypsin
304,DecisionTree,Affinity Data Value,all,6109.475333333333,209369105.10145998,13116.72252552111,0.099283,[-0.359 ~ 0.519],0.009857,-0.264635,X-GRADE,008-Trypsin
305,DecisionTree,pKd pKi pIC50,all,13.556000000000003,194.59888,1.6646208777576552,-0.685923,[-0.866 ~ -0.35],0.470491,-0.394268,X-GRADE,008-Trypsin
306,RandomForest,delta G,all,0.9920466666666655,1.4657615006666647,1.2887673825102122,0.793369,[0.541 ~ 0.915],0.629435,0.739286,X-GRADE,008-Trypsin
